serial, year, department, image, page
1043,1949,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/7_758335.jpg, http://www.artic.edu/aic/collections/artwork/118657?search_no=3&index=0
1044,1944,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/43373_758431.jpg, http://www.artic.edu/aic/collections/artwork/118693?search_no=3&index=1
1045,1950,14, , http://www.artic.edu/aic/collections/artwork/185186?search_no=3&index=2
1046,1954,14, , http://www.artic.edu/aic/collections/artwork/99790?search_no=3&index=3
1047,1949,14, , http://www.artic.edu/aic/collections/artwork/52998?search_no=3&index=4
1048,1946,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/3729_354946.jpg, http://www.artic.edu/aic/collections/artwork/16969?search_no=3&index=5
1049,1950,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/64406_1183273.jpg, http://www.artic.edu/aic/collections/artwork/129851?search_no=3&index=6
1050,1952,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000022/9358_250571.jpg, http://www.artic.edu/aic/collections/artwork/53013?search_no=3&index=7
1051,1945,14, , http://www.artic.edu/aic/collections/artwork/27618?search_no=3&index=8
1052,1959,14, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000121/123330_1225535.jpg, http://www.artic.edu/aic/collections/artwork/20356?search_no=3&index=9
1053,352,20, , http://www.artic.edu/aic/collections/artwork/184293?search_no=21&index=0
1054,1928,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000052/78633_347515.jpg, http://www.artic.edu/aic/collections/artwork/55476?search_no=21&index=1
1055,1995,20, , http://www.artic.edu/aic/collections/artwork/145316?search_no=21&index=2
1056,1912,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000042/84125_476150.jpg, http://www.artic.edu/aic/collections/artwork/50136?search_no=21&index=3
1057,1856,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000018/85026_400520.jpg, http://www.artic.edu/aic/collections/artwork/126479?search_no=21&index=4
1058,1994,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000003/9540_360199.jpg, http://www.artic.edu/aic/collections/artwork/160201?search_no=21&index=5
1059,1926,20, , http://www.artic.edu/aic/collections/artwork/50154?search_no=21&index=6
1060,1956,20, , http://www.artic.edu/aic/collections/artwork/73903?search_no=21&index=8
1061,1950,20, , http://www.artic.edu/aic/collections/artwork/100089?search_no=21&index=7
1062,1987,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/74046_1206153.jpg, http://www.artic.edu/aic/collections/artwork/191460?search_no=21&index=9
1063,1966,20, , http://www.artic.edu/aic/collections/artwork/120044?search_no=53&index=0
1064,1932,20, , http://www.artic.edu/aic/collections/artwork/97371?search_no=53&index=1
1065, ,20, , http://www.artic.edu/aic/collections/artwork/120011?search_no=53&index=2
1066, ,20, , http://www.artic.edu/aic/collections/artwork/123672?search_no=53&index=3
1067,1921,20, , http://www.artic.edu/aic/collections/artwork/23298?search_no=53&index=4
1068,1977,20, , http://www.artic.edu/aic/collections/artwork/125720?search_no=53&index=7
1069,1977,20, , http://www.artic.edu/aic/collections/artwork/120057?search_no=53&index=6
1070, ,20, , http://www.artic.edu/aic/collections/artwork/182831?search_no=53&index=5
1071,1938,20, , http://www.artic.edu/aic/collections/artwork/125506?search_no=53&index=9
1072,1930,20, , http://www.artic.edu/aic/collections/artwork/120855?search_no=53&index=8
1073,1998,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/129366_1336965.jpg, http://www.artic.edu/aic/collections/artwork/192831?search_no=132&index=2
1074,2033,20, , http://www.artic.edu/aic/collections/artwork/118616?search_no=132&index=3
1075,2000,20, , http://www.artic.edu/aic/collections/artwork/192833?search_no=132&index=1
1076,1938,20, , http://www.artic.edu/aic/collections/artwork/125506?search_no=132&index=0
1077,2000,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/74050_1206073.jpg, http://www.artic.edu/aic/collections/artwork/191464?search_no=132&index=5
1078,1959,20, , http://www.artic.edu/aic/collections/artwork/123538?search_no=132&index=4
1079,1998,20, , http://www.artic.edu/aic/collections/artwork/193038?search_no=132&index=7
1080,1908,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000039/68503_466488.jpg, http://www.artic.edu/aic/collections/artwork/54273?search_no=132&index=8
1081,1967,20, , http://www.artic.edu/aic/collections/artwork/126289?search_no=132&index=9
1082,1923,20, , http://www.artic.edu/aic/collections/artwork/55502?search_no=132&index=6
1083,2005,20, , http://www.artic.edu/aic/collections/artwork/186154?search_no=133&index=0
1084,1987,20, , http://www.artic.edu/aic/collections/artwork/121242?search_no=133&index=1
1085,2000,20, , http://www.artic.edu/aic/collections/artwork/192833?search_no=133&index=2
1086,1031,20, , http://www.artic.edu/aic/collections/artwork/147211?search_no=133&index=3
1087,108,20, , http://www.artic.edu/aic/collections/artwork/149159?search_no=133&index=4
1088,1615,20, , http://www.artic.edu/aic/collections/artwork/147219?search_no=133&index=5
1089,1998,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/129366_1336965.jpg, http://www.artic.edu/aic/collections/artwork/192831?search_no=133&index=6
1090,200,20, , http://www.artic.edu/aic/collections/artwork/149152?search_no=133&index=7
1091,1995,20, , http://www.artic.edu/aic/collections/artwork/152649?search_no=133&index=8
1092,2000,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/74050_1206073.jpg, http://www.artic.edu/aic/collections/artwork/191464?search_no=133&index=9
1093,1031,20, , http://www.artic.edu/aic/collections/artwork/147211?search_no=134&index=0
1094,1936,20, , http://www.artic.edu/aic/collections/artwork/69958?search_no=134&index=1
1095,1855,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000041/93526_472647.jpg, http://www.artic.edu/aic/collections/artwork/126333?search_no=134&index=2
1096,1950,20, , http://www.artic.edu/aic/collections/artwork/5512?search_no=134&index=4
1097,1904,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000051/97663_504278.jpg, http://www.artic.edu/aic/collections/artwork/11347?search_no=134&index=3
1098,2004,20, , http://www.artic.edu/aic/collections/artwork/186171?search_no=134&index=6
1099,1947,20, , http://www.artic.edu/aic/collections/artwork/5516?search_no=134&index=5
1100, ,20, , http://www.artic.edu/aic/collections/artwork/182824?search_no=134&index=7
1101,1911,20, , http://www.artic.edu/aic/collections/artwork/23334?search_no=134&index=8
1102,1917,20, , http://www.artic.edu/aic/collections/artwork/94333?search_no=134&index=9
1103,1925,20, , http://www.artic.edu/aic/collections/artwork/120825?search_no=135&index=0
1104,1929,20, , http://www.artic.edu/aic/collections/artwork/54344?search_no=135&index=1
1105,1958,20, , http://www.artic.edu/aic/collections/artwork/63626?search_no=135&index=2
1106,1956,20, , http://www.artic.edu/aic/collections/artwork/120588?search_no=135&index=6
1107, ,20, , http://www.artic.edu/aic/collections/artwork/66800?search_no=135&index=4
1108,1947,20, , http://www.artic.edu/aic/collections/artwork/63961?search_no=135&index=5
1109,1932,20, , http://www.artic.edu/aic/collections/artwork/109899?search_no=135&index=3
1110,1953,20, , http://www.artic.edu/aic/collections/artwork/137634?search_no=135&index=7
1111,1953,20, , http://www.artic.edu/aic/collections/artwork/182339?search_no=135&index=8
1112,1949,20, , http://www.artic.edu/aic/collections/artwork/182826?search_no=135&index=9
1113,1930,20, , http://www.artic.edu/aic/collections/artwork/120855?search_no=137&index=0
1114,1937,20, , http://www.artic.edu/aic/collections/artwork/120970?search_no=137&index=1
1115,1936,20, , http://www.artic.edu/aic/collections/artwork/88598?search_no=137&index=2
1116,352,20, , http://www.artic.edu/aic/collections/artwork/184293?search_no=137&index=3
1117,1991,20, , http://www.artic.edu/aic/collections/artwork/193684?search_no=137&index=5
1118,0,20, , http://www.artic.edu/aic/collections/artwork/154281?search_no=137&index=4
1119,2005,20, , http://www.artic.edu/aic/collections/artwork/186170?search_no=137&index=6
1120,1917,20, , http://www.artic.edu/aic/collections/artwork/94333?search_no=137&index=7
1121,1997,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000119/73394_1204063.jpg, http://www.artic.edu/aic/collections/artwork/184437?search_no=137&index=8
1122,1984,20, , http://www.artic.edu/aic/collections/artwork/143087?search_no=137&index=9
1123,1932,20, , http://www.artic.edu/aic/collections/artwork/97371?search_no=139&index=0
1124,1984,20, , http://www.artic.edu/aic/collections/artwork/143097?search_no=139&index=1
1125,1929,20, , http://www.artic.edu/aic/collections/artwork/99718?search_no=139&index=2
1126,1988,20, , http://www.artic.edu/aic/collections/artwork/121229?search_no=139&index=3
1127,1976,20, , http://www.artic.edu/aic/collections/artwork/186459?search_no=139&index=4
1128,1979,20, , http://www.artic.edu/aic/collections/artwork/143091?search_no=139&index=5
1129,1870,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000119/70229_1198433.jpg, http://www.artic.edu/aic/collections/artwork/20654?search_no=139&index=6
1130,1988,20, , http://www.artic.edu/aic/collections/artwork/121245?search_no=139&index=7
1131,1976,20, , http://www.artic.edu/aic/collections/artwork/186460?search_no=139&index=8
1132,1988,20, , http://www.artic.edu/aic/collections/artwork/121230?search_no=139&index=9
1133,1968,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000138/83983_1432807.jpg, http://www.artic.edu/aic/collections/artwork/144846?search_no=138&index=0
1134,1980,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000138/84054_1433117.jpg, http://www.artic.edu/aic/collections/artwork/144764?search_no=138&index=1
1135,1901,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000039/68523_466596.jpg, http://www.artic.edu/aic/collections/artwork/60486?search_no=138&index=2
1136,2007,20, , http://www.artic.edu/aic/collections/artwork/190560?search_no=138&index=3
1137,1947,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000023/87380_416283.jpg, http://www.artic.edu/aic/collections/artwork/144747?search_no=138&index=4
1138,1958,20, , http://www.artic.edu/aic/collections/artwork/52522?search_no=138&index=5
1139,1929,20, , http://www.artic.edu/aic/collections/artwork/92234?search_no=138&index=6
1140,1957,20, , http://www.artic.edu/aic/collections/artwork/59300?search_no=138&index=7
1141,1930,20, , http://www.artic.edu/aic/collections/artwork/120847?search_no=138&index=8
1142,1910,20, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000053/78670_347814.jpg, http://www.artic.edu/aic/collections/artwork/120009?search_no=138&index=9
1143,100,3, , http://www.artic.edu/aic/collections/artwork/186608?search_no=26&index=0
1144,1805,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/46176_1180643.jpg, http://www.artic.edu/aic/collections/artwork/159063?search_no=26&index=2
1145,1777,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000015/48005_388640.jpg, http://www.artic.edu/aic/collections/artwork/97686?search_no=26&index=1
1146,1884,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000075/116785_642138.jpg, http://www.artic.edu/aic/collections/artwork/119424?search_no=26&index=5
1147,1787,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/16948_1169543.jpg, http://www.artic.edu/aic/collections/artwork/122046?search_no=26&index=3
1148,1730,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000140/5232_1461763.jpg, http://www.artic.edu/aic/collections/artwork/103887?search_no=26&index=4
1149,1504,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000131/2525_1344940.jpg, http://www.artic.edu/aic/collections/artwork/51498?search_no=26&index=6
1150,1899,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/50634_1181103.jpg, http://www.artic.edu/aic/collections/artwork/16776?search_no=26&index=7
1151,1966,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000135/178297_1403283.jpg, http://www.artic.edu/aic/collections/artwork/122054?search_no=26&index=8
1152,1877,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000140/4830_1460956.jpg, http://www.artic.edu/aic/collections/artwork/61603?search_no=26&index=9
1153,1465,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000028/77462_428935.jpg, http://www.artic.edu/aic/collections/artwork/11475?search_no=1&index=0
1154,1898,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000047/74968_320876.jpg, http://www.artic.edu/aic/collections/artwork/41033?search_no=1&index=1
1155,1857,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71569_1190743.jpg, http://www.artic.edu/aic/collections/artwork/3394?search_no=1&index=2
1156,1852,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70434_1187683.jpg, http://www.artic.edu/aic/collections/artwork/7774?search_no=1&index=3
1157,1840,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70509_1188423.jpg, http://www.artic.edu/aic/collections/artwork/21535?search_no=1&index=5
1158,1854,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70583_1188743.jpg, http://www.artic.edu/aic/collections/artwork/34802?search_no=1&index=4
1159,269,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70092_1187443.jpg, http://www.artic.edu/aic/collections/artwork/7822?search_no=1&index=7
1160,1845,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71518_1190333.jpg, http://www.artic.edu/aic/collections/artwork/7825?search_no=1&index=6
1161,1849,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71584_1190843.jpg, http://www.artic.edu/aic/collections/artwork/7833?search_no=1&index=9
1162,1846,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71537_1190283.jpg, http://www.artic.edu/aic/collections/artwork/96194?search_no=1&index=8
1163,1928,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000002/58605_183356.jpg, http://www.artic.edu/aic/collections/artwork/109381?search_no=1&index=0
1164,1922,3, , http://www.artic.edu/aic/collections/artwork/27048?search_no=1&index=1
1165, ,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000047/29392_488953.jpg, http://www.artic.edu/aic/collections/artwork/8148?search_no=1&index=4
1166,1889,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000061/105026_549498.jpg, http://www.artic.edu/aic/collections/artwork/41534?search_no=1&index=3
1167,1895,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000062/106080_555780.jpg, http://www.artic.edu/aic/collections/artwork/41720?search_no=1&index=2
1168,1976,3, , http://www.artic.edu/aic/collections/artwork/121426?search_no=1&index=5
1169,1976,3, , http://www.artic.edu/aic/collections/artwork/121427?search_no=1&index=6
1170,1981,3, , http://www.artic.edu/aic/collections/artwork/61650?search_no=1&index=8
1171,2009,3, , http://www.artic.edu/aic/collections/artwork/203822?search_no=1&index=7
1172,1992,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000056/99626_516367.jpg, http://www.artic.edu/aic/collections/artwork/147070?search_no=1&index=9
1173, ,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000091/132077_746279.jpg, http://www.artic.edu/aic/collections/artwork/84961?search_no=1&index=1
1174,111,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000013/25896_383395.jpg, http://www.artic.edu/aic/collections/artwork/111389?search_no=1&index=3
1175,1748,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000027/77335_428350.jpg, http://www.artic.edu/aic/collections/artwork/131466?search_no=1&index=2
1176,1957,3, , http://www.artic.edu/aic/collections/artwork/109822?search_no=1&index=4
1177,1952,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000069/111205_599923.jpg, http://www.artic.edu/aic/collections/artwork/122394?search_no=1&index=5
1178,207,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000014/26715_385955.jpg, http://www.artic.edu/aic/collections/artwork/36965?search_no=1&index=6
1179,1977,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000070/112766_610620.jpg, http://www.artic.edu/aic/collections/artwork/53477?search_no=1&index=7
1180,1797,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000063/82184_565408.jpg, http://www.artic.edu/aic/collections/artwork/123797?search_no=1&index=8
1181, ,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000063/81812_566998.jpg, http://www.artic.edu/aic/collections/artwork/44363?search_no=1&index=9
1182,1898,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000047/74968_320876.jpg, http://www.artic.edu/aic/collections/artwork/41033?search_no=1&index=0
1183,1820,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000062/81357_559990.jpg, http://www.artic.edu/aic/collections/artwork/83881?search_no=1&index=1
1184,1840,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000062/106480_558191.jpg, http://www.artic.edu/aic/collections/artwork/75566?search_no=1&index=2
1185,2638,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/574_1175073.jpg, http://www.artic.edu/aic/collections/artwork/78958?search_no=1&index=3
1186,2639,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/575_1175033.jpg, http://www.artic.edu/aic/collections/artwork/78959?search_no=1&index=4
1187,1969,3, , http://www.artic.edu/aic/collections/artwork/36288?search_no=1&index=5
1188,1909,3, , http://www.artic.edu/aic/collections/artwork/210982?search_no=1&index=6
1189,1771,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/61345_1182783.jpg, http://www.artic.edu/aic/collections/artwork/124663?search_no=1&index=8
1190,1877,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000074/115535_632355.jpg, http://www.artic.edu/aic/collections/artwork/41388?search_no=1&index=7
1191,1800,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/8654_1175993.jpg, http://www.artic.edu/aic/collections/artwork/152724?search_no=1&index=9
1192,1857,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71569_1190743.jpg, http://www.artic.edu/aic/collections/artwork/3394?search_no=21&index=0
1193,1852,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70434_1187683.jpg, http://www.artic.edu/aic/collections/artwork/7774?search_no=21&index=1
1194,1854,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70583_1188743.jpg, http://www.artic.edu/aic/collections/artwork/34802?search_no=21&index=2
1195,1840,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70509_1188423.jpg, http://www.artic.edu/aic/collections/artwork/21535?search_no=21&index=3
1196,269,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70092_1187443.jpg, http://www.artic.edu/aic/collections/artwork/7822?search_no=21&index=5
1197,1845,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71518_1190333.jpg, http://www.artic.edu/aic/collections/artwork/7825?search_no=21&index=4
1198,1846,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71537_1190283.jpg, http://www.artic.edu/aic/collections/artwork/96194?search_no=21&index=6
1199,1849,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/71584_1190843.jpg, http://www.artic.edu/aic/collections/artwork/7833?search_no=21&index=7
1200,1839,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000118/70510_1188443.jpg, http://www.artic.edu/aic/collections/artwork/21538?search_no=21&index=8
1201,486,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000095/65010_785216.jpg, http://www.artic.edu/aic/collections/artwork/67079?search_no=21&index=9
1202, ,3, , http://www.artic.edu/aic/collections/artwork/183507?search_no=1&index=0
1203,1869,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/59563_188353.jpg, http://www.artic.edu/aic/collections/artwork/158299?search_no=1&index=1
1204,1864,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000052/152354_1076857.jpg, http://www.artic.edu/aic/collections/artwork/158309?search_no=1&index=5
1205, ,3, , http://www.artic.edu/aic/collections/artwork/181678?search_no=1&index=2
1206,1937,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000119/75599_1195653.jpg, http://www.artic.edu/aic/collections/artwork/185205?search_no=1&index=4
1207,1860,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/59499_188289.jpg, http://www.artic.edu/aic/collections/artwork/158321?search_no=1&index=3
1208, ,3, , http://www.artic.edu/aic/collections/artwork/181693?search_no=1&index=6
1209,1967,3, , http://www.artic.edu/aic/collections/artwork/190492?search_no=1&index=7
1210,1873,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/59595_188385.jpg, http://www.artic.edu/aic/collections/artwork/158337?search_no=1&index=8
1211, ,3, , http://www.artic.edu/aic/collections/artwork/183500?search_no=1&index=9
1212, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/6579_1174073.jpg, http://www.artic.edu/aic/collections/artwork/153629?search_no=1&index=1
1213,1920,4, , http://www.artic.edu/aic/collections/artwork/61829?search_no=1&index=3
1214, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/2040_1167773.jpg, http://www.artic.edu/aic/collections/artwork/24320?search_no=1&index=4
1215, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/71874_366702.jpg, http://www.artic.edu/aic/collections/artwork/39081?search_no=1&index=5
1216,1668,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/3403_1168163.jpg, http://www.artic.edu/aic/collections/artwork/10503?search_no=1&index=7
1217, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/71875_366705.jpg, http://www.artic.edu/aic/collections/artwork/51526?search_no=1&index=0
1218, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/2670_1170043.jpg, http://www.artic.edu/aic/collections/artwork/62598?search_no=1&index=8
1219, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/27160_1167293.jpg, http://www.artic.edu/aic/collections/artwork/36132?search_no=1&index=9
1220,1913,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/5683_1168153.jpg, http://www.artic.edu/aic/collections/artwork/76263?search_no=1&index=2
1221,1887,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000098/137239_822165.jpg, http://www.artic.edu/aic/collections/artwork/47947?search_no=1&index=6
1222,1990,4, , http://www.artic.edu/aic/collections/artwork/139919?search_no=1&index=1
1223,1860,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/83289_353112.jpg, http://www.artic.edu/aic/collections/artwork/95504?search_no=1&index=2
1224,1869,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/80844_591189.jpg, http://www.artic.edu/aic/collections/artwork/63750?search_no=1&index=4
1225,1997,4, , http://www.artic.edu/aic/collections/artwork/150159?search_no=1&index=3
1226,1901,4, , http://www.artic.edu/aic/collections/artwork/62738?search_no=1&index=5
1227,1972,4, , http://www.artic.edu/aic/collections/artwork/39193?search_no=1&index=6
1228,1810,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000019/85180_401462.jpg, http://www.artic.edu/aic/collections/artwork/6623?search_no=1&index=7
1229,1809,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000019/85181_401468.jpg, http://www.artic.edu/aic/collections/artwork/6635?search_no=1&index=8
1230,1860,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/77945_367239.jpg, http://www.artic.edu/aic/collections/artwork/149682?search_no=1&index=0
1231,1788,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000003/46660_361167.jpg, http://www.artic.edu/aic/collections/artwork/86636?search_no=1&index=9
1232, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000005/52634_363858.jpg, http://www.artic.edu/aic/collections/artwork/27203?search_no=1&index=0
1233, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000004/50255_363303.jpg, http://www.artic.edu/aic/collections/artwork/31415?search_no=1&index=2
1234, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000111/155368_1107826.jpg, http://www.artic.edu/aic/collections/artwork/31418?search_no=1&index=3
1235, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000111/155446_1108593.jpg, http://www.artic.edu/aic/collections/artwork/45619?search_no=1&index=1
1236, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000006/67021_365454.jpg, http://www.artic.edu/aic/collections/artwork/2106?search_no=1&index=5
1237, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000005/52609_363854.jpg, http://www.artic.edu/aic/collections/artwork/56661?search_no=1&index=6
1238, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000006/67754_365676.jpg, http://www.artic.edu/aic/collections/artwork/39175?search_no=1&index=4
1239, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000005/52355_363826.jpg, http://www.artic.edu/aic/collections/artwork/50471?search_no=1&index=7
1240,1450,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000120/2511_1209777.jpg, http://www.artic.edu/aic/collections/artwork/110795?search_no=1&index=9
1241,1450,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/2507_1171753.jpg, http://www.artic.edu/aic/collections/artwork/110794?search_no=1&index=8
1242,1662,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000021/36522_249743.jpg, http://www.artic.edu/aic/collections/artwork/9767?search_no=1&index=0
1243,1620,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/72202_366735.jpg, http://www.artic.edu/aic/collections/artwork/64964?search_no=1&index=2
1244, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000068/110753_597251.jpg, http://www.artic.edu/aic/collections/artwork/196658?search_no=1&index=1
1245,1720,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000007/72200_366732.jpg, http://www.artic.edu/aic/collections/artwork/103928?search_no=1&index=3
1246, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000021/46717_249862.jpg, http://www.artic.edu/aic/collections/artwork/109313?search_no=1&index=5
1247, ,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000028/49731_267931.jpg, http://www.artic.edu/aic/collections/artwork/53171?search_no=1&index=4
1248,1689,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000032/50172_443957.jpg, http://www.artic.edu/aic/collections/artwork/20688?search_no=1&index=8
